Amps	Volts
0	3.78255894
0	3.7831693
0	3.78370336
0	3.78423743
0	3.7847715
0	3.78515297
0	3.78561074
0	3.78599222
0	3.78637369
0	3.78644999
0	3.78698405
0	3.78721294
0	3.78759442
0	3.7878233
0	3.78828107
0	3.78835737
0	3.78866255
0	3.78889143
0	3.78904402
0	3.78927291
0	3.78957809
0	3.78980697
0	3.78995956
0	3.79018845
0	3.79034104
0	3.79056992
0	3.79072251
0	3.79079881
0	3.7910277
0	3.79110399
0	3.79140917
0	3.79148547
0	3.79171435
0	3.79171435
0	3.79194324
0	3.79209583
0	3.79232471
0	3.79240101
0	3.79262989
0	3.79262989
0	3.79285878
0	3.79285878
0	3.79301137
0	3.79316396
0	3.79316396
0	3.79339284
0	3.79339284
0	3.79362173
0	3.79354543
0	3.79369802
0	3.79392691
0	3.79392691
0	3.79392691
0	3.7940795
0	3.79423209
0	3.79430838
7.62951E-05	3.79392691
0	3.79438468
0	3.79438468
7.62951E-05	3.79468986
0	3.79461357
0	3.79484245
0	3.79491875
0	3.79499504
0	3.79499504
0	3.79507134
0	3.79514763
0	3.79522393
0	3.79530022
0	3.79537652
0	3.79552911
0	3.79552911
0	3.7956054
0	3.7956817
0	3.7956817
0	3.79575799
0	3.79583429
0	3.79583429
0	3.79591058
0	3.79598688
0	3.79598688
0	3.79606317
0	3.79621576
0	3.79613947
0	3.79629206
0	3.79629206
0	3.79636835
0	3.79636835
0	3.79652094
0	3.79652094
0	3.79652094
0	3.79659724
0	3.79659724
0	3.79659724
0	3.79667353
0	3.79690242
0	3.79674983
0	3.79690242
0	3.79682612
0	3.79682612
0	3.79705501
0	3.79690242
0	3.7972076
0	3.7971313
0	3.7972076
0	3.7971313
0	3.7971313
0	3.79736019
0	3.79751278
0	3.79736019
0	3.79743648
0	3.79751278
0	3.79758907
0	3.79751278
0	3.79743648
0	3.79758907
0	3.79766537
2.525978485	3.67627985
2.524605173	3.66262303
2.525291829	3.65171283
2.524528878	3.64324407
2.524223697	3.63561456
2.524834058	3.62912947
2.524299992	3.62348363
2.524528878	3.61844816
2.524986648	3.61371786
2.524452583	3.58892195
2.524376288	3.57602808
2.524452583	3.57015335
2.524528878	3.56710155
2.524452583	3.56527047
2.524528878	3.56412604
2.524605173	3.5631342
2.524681468	3.56244755
2.524528878	3.56191348
2.524528878	3.56183719
2.524299992	3.55764096
2.524376288	3.55497063
2.524605173	3.55283436
2.524452583	3.55085069
2.524528878	3.5490959
2.524452583	3.54741741
2.524376288	3.5460441
2.524452583	3.54459449
2.524452583	3.54337377
0	3.61646448
0	3.79301137
0	3.79499504
0	3.79552911
0	3.79575799
0	3.79575799
0	3.79598688
0	3.79598688
0	3.79613947
0	3.79629206
0	3.79621576
0	3.79644465
0	3.79644465
0	3.79652094
0	3.79652094
0	3.79652094
0	3.79659724
0	3.79674983
0	3.79682612
0	3.79690242
0	3.79690242
0	3.79697871
0	3.79705501
0	3.79705501
0	3.7971313
0	3.7972076
0	3.7971313
0	3.79728389
0	3.7972076
0	3.79728389
0	3.79736019
0	3.79736019
0	3.79736019
0	3.79736019
0	3.79736019
0	3.79751278
0	3.79758907
0	3.79758907
0	3.79751278
0	3.79751278
0	3.79758907
0	3.79758907
0	3.79758907
0	3.79758907
0	3.79766537
7.62951E-05	3.79774166
0	3.79774166
0	3.79774166
0	3.79774166
0	3.79789425
0	3.79781796
0	3.79781796
0	3.79781796
0	3.79789425
0	3.79789425
0	3.79781796
0	3.79804685
0	3.79804685
0	3.79804685
0	3.79804685
0	3.79804685
0.506752117	3.77027543
0.50484474	3.73182269
0.504921035	3.72793164
0.504768444	3.72556649
0.50484474	3.72411688
0.504921035	3.72281987
0.505073625	3.72114137
0.50499733	3.72007324
0.50499733	3.7191577
0.50484474	3.71831846
0.50484474	3.71732662
0.50484474	3.71618219
0.504921035	3.71511406
0.504768444	3.71435111
0.504921035	3.71366445
0.50499733	3.7129015
0.504921035	3.71190967
0.504921035	3.71114672
0.50499733	3.71053635
0.50484474	3.70992599
0.504768444	3.70931563
0.50484474	3.70840009
0.50484474	3.70771344
0.504921035	3.70725566
0.504921035	3.70679789
0.505073625	3.70580606
0.50514992	3.70504311
0.504921035	3.70473793
0.50484474	3.70428016
0.50484474	3.70389868
0.50484474	3.70298314
0.50514992	3.70229648
0.50484474	3.70183871
0.504921035	3.70138094
0.50484474	3.70107576
0.505073625	3.70038911
0.50484474	3.69970245
0.504921035	3.69932097
0.50484474	3.6989395
0.50484474	3.69863432
0.50484474	3.69802396
0.50499733	3.69748989
0.504921035	3.69703212
0.505073625	3.69680323
0.504921035	3.69649805
0.505073625	3.6957351
0.50484474	3.69535363
0.50484474	3.69497215
0.50484474	3.69466697
0.504768444	3.69436179
0.504921035	3.69375143
0.504921035	3.69329366
0.504768444	3.69298848
0.504921035	3.69275959
0.504921035	3.69230182
0.50484474	3.69169146
0.50499733	3.69123369
0.504768444	3.69085222
0.504921035	3.69062333
0.504921035	3.69054704
0	3.70542458
0	3.7612726
0	3.76394293
0	3.76523995
0	3.76607919
0	3.76668956
0	3.76745251
0	3.76806287
0	3.76844434
0	3.76897841
0	3.76928359
0	3.76989395
0	3.77019913
0	3.77058061
0	3.77088579
0	3.77119097
0	3.77157244
0	3.77172503
0	3.77210651
0	3.77241169
0	3.77264057
0	3.77286946
0	3.77302205
0	3.77332723
0	3.77347982
0	3.77370871
0	3.7738613
0	3.77409018
0	3.77447166
0	3.77462425
0	3.77470054
0	3.77485313
0	3.77500572
0	3.77523461
0	3.77523461
0	3.77546349
0	3.77576867
0	3.77576867
0	3.77599756
0	3.77607385
0	3.77615015
0	3.77637903
0	3.77653162
0	3.77660792
0	3.77676051
0	3.7769131
0	3.7769131
0	3.77698939
0	3.77721828
0	3.77729458
0	3.77729458
0	3.77752346
0	3.77759976
0	3.77775235
0	3.77782864
0	3.77782864
0	3.77798123
0	3.77798123
0	3.77813382
0	3.77821012
0	3.77813382
0	3.77821012
0	3.77836271
0	3.778439
0	3.7785153
0	3.77859159
0	3.77882048
0	3.77874418
0	3.77889677
0	3.77904936
0	3.77904936
0	3.77920195
0	3.77920195
0	3.77927825
0	3.77927825
0	3.77943084
0	3.77950713
0	3.77958343
0	3.77965972
0	3.77973602
0	3.77981231
0	3.77981231
0	3.7799649
0	3.78011749
0	3.7799649
0	3.78011749
0	3.7800412
0	3.78019379
0	3.78027008
0	3.78034638
0	3.78049897
0	3.78034638
0	3.78057527
0	3.78057527
0	3.78049897
0	3.78065156
0	3.78072786
0	3.78080415
0	3.78080415
7.62951E-05	3.78095674
0	3.78103304
0	3.78110933
0	3.78118563
0	3.78126192
0	3.78110933
0	3.78126192
0	3.78133822
0	3.78126192
0	3.78133822
0	3.78149081
0	3.78149081
0	3.7815671
0	3.7815671
0	3.78171969
0	3.78171969
0	3.7816434
0	3.78179599
0	3.78179599
0	3.78187228
0	3.78187228
0	3.78187228
0	3.78202487
2.525291829	3.66002899
2.525520714	3.64637217
2.524910353	3.63485161
2.524910353	3.62600137
2.524681468	3.61821927
2.524757763	3.6115816
2.523765927	3.60540169
2.524376288	3.60028992
2.524986648	3.59517815
2.524605173	3.56801709
2.524605173	3.55306325
2.524452583	3.54619669
2.524452583	3.54253452
2.524528878	3.54039826
2.524376288	3.53894865
2.524528878	3.53788052
2.524681468	3.53719387
2.524452583	3.53643091
2.524223697	3.53620203
2.524452583	3.53177691
2.524528878	3.5288777
2.524376288	3.52651255
2.524299992	3.52452888
2.524528878	3.5226215
2.524528878	3.5210193
2.524452583	3.5195697
2.524528878	3.51819638
2.524605173	3.51682307
0	3.58991379
0	3.77767605
0	3.77965972
0	3.78011749
0	3.78042267
7.62951E-05	3.78057527
0	3.78057527
0	3.78072786
0	3.78088045
0	3.78095674
0	3.78088045
0	3.78095674
0	3.78110933
0	3.78126192
0	3.78133822
0	3.78141451
0	3.78149081
0	3.78149081
0	3.7815671
0	3.7815671
0	3.78171969
0	3.78171969
0	3.78179599
0	3.78179599
0	3.78179599
0	3.78187228
0	3.78194858
0	3.78194858
0	3.78194858
0	3.78202487
0	3.78217746
0	3.78202487
0	3.78225376
0	3.78225376
0	3.78225376
0	3.78225376
0	3.78233005
0	3.78240635
0	3.78240635
0	3.78240635
0	3.78248264
0	3.78248264
0	3.78255894
0	3.78263523
0	3.78263523
0	3.78263523
0	3.78271153
0	3.78263523
0	3.78278782
0	3.78271153
0	3.78286412
0	3.78286412
0	3.78286412
0	3.78278782
0	3.78294041
0	3.78301671
0	3.78286412
0	3.78294041
0	3.78294041
0	3.783093
0	3.78301671
0.506370642	3.75532158
0.50484474	3.71374075
0.504768444	3.7098497
0.50484474	3.70748455
0.50484474	3.70603494
0.505073625	3.70496681
0.50499733	3.7035935
0.50499733	3.70252537
0.50499733	3.70138094
0.504692149	3.70069429
0.504921035	3.70000763
0.504921035	3.69901579
0.504768444	3.69794766
0.50484474	3.69726101
0.504921035	3.69665064
0.504768444	3.6958114
0.504768444	3.69481956
0.50499733	3.6942092
0.504921035	3.69352255
0.50499733	3.69298848
0.50499733	3.69199664
0.504768444	3.6911574
0.505073625	3.69039445
0.504921035	3.68986038
0.50484474	3.68940261
0.504768444	3.68833448
0.504615854	3.68764782
0.50484474	3.68719005
0.50484474	3.68665599
0.50484474	3.68604562
0.504921035	3.68520638
0.50484474	3.68451972
0.504768444	3.68421454
0.50499733	3.68368048
0.50499733	3.68291752
0.50484474	3.68230716
0.504921035	3.6817731
0.50484474	3.68131533
0.50499733	3.68093385
0.50499733	3.68032349
0.504921035	3.67963684
0.504921035	3.67910277
0.50499733	3.67879759
0.504921035	3.67841611
0.504921035	3.67765316
0.50499733	3.6770428
0.504921035	3.67666133
0.504768444	3.67605097
0.50484474	3.67566949
0.50484474	3.67498283
0.504921035	3.67429618
0.50499733	3.6739147
0.50499733	3.67345693
0.504921035	3.67315175
0.50484474	3.67215991
0.50484474	3.67162585
0.50484474	3.67116808
0.505073625	3.67071031
0.504921035	3.67032883
0.504921035	3.67002365
0	3.6849012
0	3.74517433
0	3.74769207
0	3.74891279
0	3.74982834
0	3.7503624
0	3.75082017
0	3.75135424
0	3.7518883
0	3.75226978
0	3.75265126
0	3.75310903
0	3.75326162
0	3.75364309
0	3.75387198
0	3.75432975
0	3.75455863
0	3.75478752
0	3.7550164
0	3.75516899
0	3.75539788
0	3.75570306
0	3.75585565
0	3.75593194
0	3.75616083
0	3.75638972
0	3.75654231
0	3.75677119
0	3.75677119
0	3.75707637
0	3.75715267
0	3.75730526
0	3.75730526
0	3.75753414
0	3.75768673
0	3.75783932
0	3.75776303
0	3.75799191
0	3.75799191
0	3.7582208
0	3.75829709
0	3.75837339
0	3.75860227
0	3.75867857
0	3.75883116
0	3.75883116
0	3.75890745
0	3.75906004
0	3.75906004
0	3.75921263
0	3.75921263
0	3.75936522
0	3.75921263
0	3.75951781
0	3.75951781
0	3.75959411
0	3.75967041
0	3.75967041
0	3.759823
0	3.759823
0	3.759823
0	3.759823
0	3.76005188
0	3.76005188
0	3.76005188
0	3.76020447
0	3.76020447
0	3.76020447
0	3.76028077
0	3.76043336
0	3.76043336
0	3.76058595
7.62951E-05	3.76043336
0	3.76066224
0	3.76066224
0	3.76066224
0	3.76073854
0	3.76089113
0	3.76089113
0	3.76089113
0	3.76096742
0	3.76112001
0	3.76119631
0	3.76112001
0	3.76104372
0	3.76119631
0	3.7612726
0	3.7613489
0	3.7612726
0	3.7613489
0	3.76142519
0	3.76142519
0	3.76142519
0	3.76150149
0	3.76157778
0	3.76157778
0	3.76150149
0	3.76173037
0	3.76173037
0	3.76173037
0	3.76173037
0	3.76180667
0	3.76180667
0	3.76188296
0	3.76195926
0	3.76195926
0	3.76188296
0	3.76203555
0	3.76195926
0	3.76211185
0	3.76211185
0	3.76211185
0	3.76211185
0	3.76218814
0	3.76218814
0	3.76218814
0	3.76226444
0	3.76226444
0	3.76218814
0	3.76226444
0	3.76234073
0	3.76226444
2.525215534	3.64042115
2.524986648	3.62645914
2.524834058	3.61501488
2.524452583	3.60593576
2.524757763	3.5975433
2.524223697	3.59075303
2.524452583	3.58457313
2.525368124	3.57892729
2.524757763	3.57373922
2.524681468	3.54489967
2.524452583	3.52826734
2.524452583	3.52025635
2.524605173	3.51613642
2.524528878	3.51354238
2.524605173	3.51186389
2.524834058	3.51064317
2.524376288	3.50957504
2.524452583	3.50888838
2.524452583	3.50873579
2.524528878	3.50362402
2.524376288	3.50034333
2.524528878	3.497673
2.524528878	3.49546044
2.524376288	3.49347677
2.524452583	3.49172198
2.524452583	3.49004349
2.524528878	3.48859388
2.524528878	3.48722057
0	3.56023499
0	3.75783932
0	3.75989929
0	3.76043336
0	3.76050965
0	3.76066224
0	3.76073854
0	3.76089113
0	3.76089113
0	3.76104372
0	3.76104372
0	3.76104372
0	3.76112001
0	3.76119631
0	3.7612726
0	3.76119631
0	3.7613489
0	3.76119631
0	3.7613489
0	3.7613489
0	3.76142519
0	3.76142519
0	3.7613489
0	3.7613489
0	3.76150149
0	3.76142519
0	3.76157778
0	3.76150149
0	3.76157778
0	3.76157778
0	3.76165408
0	3.76157778
0	3.76165408
0	3.76173037
0	3.76180667
0	3.76173037
0	3.76173037
0	3.76173037
0	3.76188296
0	3.76180667
0	3.76188296
7.62951E-05	3.76188296
0	3.76188296
0	3.76188296
0	3.76195926
0	3.76195926
0	3.76195926
0	3.76203555
0	3.76211185
0	3.76195926
7.62951E-05	3.76211185
0	3.76203555
0	3.76203555
0	3.76211185
0	3.76218814
0	3.76218814
0	3.76211185
0	3.76218814
0	3.76211185
0	3.76226444
0	3.76218814
0.506675822	3.73441672
0.504768444	3.6894789
0.504921035	3.68551156
0.504921035	3.68307012
0.50484474	3.68162051
0.50484474	3.68039979
0.50484474	3.67925536
0.50499733	3.67780575
0.50484474	3.67666133
0.50484474	3.67566949
0.50484474	3.67483024
0.504768444	3.67383841
0.50499733	3.67269398
0.504768444	3.67177844
0.504768444	3.67116808
0.50484474	3.67032883
0.504768444	3.66941329
0.504692149	3.66842145
0.505073625	3.66758221
0.50499733	3.66712444
0.504921035	3.66651408
0.504768444	3.66559854
0.50499733	3.66475929
0.50484474	3.66407263
0.50499733	3.66353857
0.504921035	3.66277562
0.504921035	3.66163119
0.504921035	3.66086824
0.50499733	3.66025788
0.504921035	3.65980011
0.504921035	3.65880827
0.505073625	3.65781643
0.50484474	3.65712978
0.50499733	3.65651942
0.504921035	3.65575647
0.504921035	3.65499351
0.50484474	3.65400168
0.504921035	3.65346761
0.50484474	3.65293355
0.50484474	3.65201801
0.50484474	3.65087358
0.504921035	3.65011063
0.50484474	3.64942397
0.50499733	3.64888991
0.50514992	3.64774548
0.504921035	3.64675364
0.50484474	3.64614328
0.504692149	3.64530404
0.50499733	3.64461738
0.504921035	3.64362554
0.504921035	3.64255741
0.504921035	3.64187076
0.504921035	3.6412604
0.504921035	3.64026856
0.50499733	3.63912413
0.504921035	3.6381323
0.50484474	3.63744564
0.50499733	3.63675898
0.50484474	3.63561456
0.504921035	3.63515679
0	3.65011063
0	3.71885252
0	3.72129397
0	3.72274357
0	3.72343023
0	3.72404059
0	3.72465095
0	3.72510872
0	3.72556649
0	3.72587167
0	3.72617685
0	3.72640574
0	3.7270161
0	3.72716869
0	3.72732128
0	3.72755016
0	3.72777905
0	3.72800793
0	3.72808423
0	3.72838941
0	3.728542
0	3.72869459
0	3.72877089
0	3.72899977
0	3.72915236
0	3.72945754
0	3.72938125
0	3.72945754
0	3.72976272
0	3.72983902
0	3.72976272
0	3.72999161
0	3.72999161
0	3.7301442
0	3.73022049
0	3.73037308
0	3.73044938
0	3.73060197
0	3.73052567
0	3.73052567
0	3.73067826
0	3.73075456
0	3.73083085
0	3.73090715
0	3.73098344
0	3.73098344
0	3.73113603
0	3.73128862
0	3.73136492
0	3.73151751
0	3.73136492
0	3.73144121
0	3.73144121
0	3.73151751
0	3.73151751
0	3.7317464
0	3.7316701
0	3.73182269
0	3.73182269
0	3.73197528
0	3.73197528
0	3.73182269
0	3.73189899
7.62951E-05	3.73197528
0	3.73205158
0	3.73205158
0	3.73205158
0	3.73205158
0	3.73220417
0	3.73228046
0	3.73228046
0	3.73228046
0	3.73220417
0	3.73228046
0	3.73243305
0	3.73243305
0	3.73243305
0	3.73243305
7.62951E-05	3.73250935
0	3.73243305
0	3.73250935
0	3.73266194
0	3.73266194
0	3.73273823
0	3.73273823
0	3.73258564
0	3.73281453
0	3.73289082
0	3.73273823
0	3.73289082
0	3.73289082
7.62951E-05	3.73289082
0	3.73296712
0	3.73304341
0	3.73304341
0	3.73289082
0	3.73304341
0	3.73311971
0	3.73304341
0	3.73304341
0	3.73304341
0	3.73296712
0	3.73311971
0	3.73311971
0	3.733196
0	3.733196
0	3.7332723
0	3.7332723
0	3.733196
0	3.733196
7.62951E-05	3.73342489
0	3.73334859
0	3.7332723
0	3.73334859
0	3.73334859
0	3.73334859
0	3.73334859
0	3.73334859
0	3.73350118
0	3.73357748
0	3.73350118
0	3.73342489
2.525597009	3.61234455
2.524986648	3.59822995
2.525139239	3.58686198
2.524223697	3.5771725
2.524910353	3.56908522
2.524528878	3.56183719
2.524834058	3.55558099
2.523918517	3.54962997
2.524223697	3.53948272
2.524452583	3.51102464
2.524528878	3.49408713
2.524299992	3.48561837
2.524376288	3.48104067
2.524299992	3.47806516
2.524528878	3.47608148
2.524681468	3.47463188
2.524452583	3.47356374
2.524452583	3.4726482
2.524147402	3.47241932
2.524376288	3.46631571
2.524605173	3.46234836
2.524528878	3.45929656
2.524528878	3.45662623
2.524452583	3.45426108
2.524528878	3.45220111
2.524605173	3.45021744
2.524452583	3.44846265
2.524528878	3.44678416
0	3.51934081
0	3.7286183
0	3.73060197
0	3.73113603
0	3.73136492
0	3.73144121
0	3.7315938
0	3.73151751
0	3.7317464
0.00015259	3.7317464
0	3.7317464
0	3.73197528
0	3.73189899
0	3.73205158
0	3.73197528
0	3.73205158
0	3.73197528
0	3.73212787
0	3.73220417
0	3.73220417
0	3.73220417
0	3.73212787
0	3.73228046
0	3.73212787
0	3.73220417
0	3.73228046
0	3.73235676
0	3.73235676
0	3.73235676
0	3.73235676
0	3.73235676
0	3.73243305
0	3.73250935
0	3.73243305
0	3.73250935
0	3.73250935
0	3.73250935
0	3.73250935
0	3.73258564
0	3.73258564
0	3.73258564
0	3.73266194
0	3.73273823
0	3.73266194
0	3.73266194
0	3.73258564
0	3.73273823
0	3.73273823
0	3.73273823
0	3.73281453
0	3.73289082
0	3.73281453
0	3.73289082
0	3.73281453
0	3.73289082
0	3.73281453
0	3.73296712
0	3.73289082
0	3.73296712
0	3.73304341
0	3.73289082
0.506752117	3.7051194
0.504768444	3.66094453
0.50484474	3.65796902
0.50484474	3.65590906
0.50484474	3.65430686
0.504921035	3.65293355
0.504921035	3.65194171
0.50484474	3.65094987
0.504921035	3.65033951
0.504921035	3.64942397
0.504768444	3.6489662
0.50499733	3.64843214
0.50484474	3.64782177
0.504921035	3.64705882
0.50484474	3.64660105
0.504921035	3.6459144
0.504921035	3.64538033
0.50484474	3.64476997
0.504921035	3.64438849
0.504768444	3.64400702
0.504921035	3.64370184
0.50484474	3.64324407
0.50499733	3.64293889
0.50499733	3.64248112
0.504768444	3.64232853
0.504921035	3.64202335
0.504921035	3.64156558
0.50484474	3.6411078
0.50499733	3.64057374
0.505073625	3.64011597
0.504768444	3.63973449
0.504768444	3.63950561
0	3.65415427
0	3.71908141
0	3.72129397
0	3.72213321
0	3.72274357
0	3.72304875
0	3.72335393
0	3.72350652
0	3.7238117
0	3.723888
0	3.72411688
0	3.72434577
0	3.72472724
0	3.72472724
0	3.72472724
0	3.72487984
0	3.72503243
0	3.72503243
0	3.72518502
0	3.72533761
0	3.72526131
0	3.7254139
0	3.72533761
0	3.7254902
0	3.72556649
0	3.72564279
0	3.72579538
0	3.72579538
0	3.72587167
0	3.72602426
0	3.72594797
0	3.72602426
0	3.72602426
0	3.72617685
0	3.72610056
0	3.72610056
0	3.72610056
0	3.72625315
0	3.72625315
0	3.72625315
0	3.72625315
0	3.72632944
0	3.72625315
0	3.72640574
0	3.72648203
0	3.72640574
0	3.72648203
0	3.72655833
0	3.72671092
0	3.72663462
0	3.72663462
0	3.72671092
0	3.72655833
0	3.72655833
0	3.72671092
0	3.72686351
0	3.72686351
0	3.72686351
0	3.72686351
0	3.72678721
0	3.7269398
7.62951E-05	3.72686351
0	3.72686351
0	3.7269398
0	3.7270161
0	3.72709239
0	3.72709239
7.62951E-05	3.72709239
0	3.72709239
0	3.72709239
0	3.72709239
0	3.72724498
7.62951E-05	3.72709239
0	3.72716869
0	3.72716869
0	3.72716869
0	3.72724498
0	3.72724498
0	3.72739757
0	3.72732128
0	3.72724498
0	3.72732128
0	3.72732128
7.62951E-05	3.72739757
0	3.72732128
0	3.72732128
0	3.72739757
0	3.72747387
0	3.72747387
0	3.72739757
0	3.72755016
0	3.72755016
0	3.72747387
0	3.72755016
0	3.72755016
0	3.72755016
0	3.72755016
0	3.72762646
0	3.72747387
0	3.72747387
0	3.72762646
0	3.72755016
0	3.72755016
0	3.72762646
0	3.72770275
0	3.72770275
0	3.72770275
0	3.72777905
0	3.72770275
0	3.72785534
0	3.72770275
0	3.72777905
0	3.72777905
0	3.72785534
7.62951E-05	3.72785534
0	3.72785534
0	3.72785534
0	3.72777905
0	3.72793164
0	3.72800793
0.00015259	3.72785534
0	3.72800793
2.524376288	3.60578317
2.525825895	3.59159228
2.524376288	3.57999542
2.524757763	3.57053483
2.524757763	3.56237125
2.524986648	3.55512322
2.524757763	3.54863813
2.523918517	3.54276341
2.524299992	3.53749905
2.524681468	3.50621805
2.524605173	3.48767834
2.524452583	3.47844663
2.524452583	3.47341115
2.524528878	3.47028305
2.524452583	3.46822309
2.524605173	3.46677348
2.524528878	3.46547646
2.524681468	3.46463722
2.523994812	3.46425574
2.524376288	3.45830472
2.524376288	3.45418479
2.524528878	3.45105669
2.524528878	3.44838636
2.524452583	3.44609751
2.524528878	3.44403754
2.524528878	3.44205386
2.524452583	3.44029908
2.524452583	3.43854429
0	3.51140612
0	3.72297246
0	3.72503243
0	3.7254139
0	3.72564279
0	3.72587167
0	3.72579538
7.62951E-05	3.72602426
0	3.72602426
0	3.72602426
0	3.72610056
0	3.72610056
0	3.72632944
0	3.72632944
0	3.72617685
0	3.72632944
0	3.72640574
0	3.72632944
0	3.72632944
0	3.72640574
0	3.72640574
0	3.72648203
0	3.72640574
0	3.72648203
0	3.72648203
0	3.72648203
0	3.72655833
0	3.72655833
0	3.72655833
0	3.72663462
0	3.72655833
0	3.72663462
0	3.72671092
0	3.7269398
7.62951E-05	3.72671092
0	3.72686351
0	3.72686351
0	3.72678721
0	3.72686351
0	3.72686351
0	3.7269398
0	3.7269398
0	3.7269398
0	3.7270161
0	3.7269398
0	3.7270161
0	3.7269398
0	3.7269398
0	3.7270161
0	3.72709239
0	3.7269398
0	3.7270161
0	3.7270161
0	3.7270161
0	3.7270161
0	3.72709239
0	3.7270161
0	3.72716869
0	3.72709239
0	3.72716869
0	3.72709239
0.506675822	3.69909209
0.505073625	3.65445945
0.504921035	3.65163653
0.50499733	3.64957656
0.50484474	3.64805066
0.504921035	3.64667735
0.504921035	3.64545663
0.504921035	3.6443122
0.50484474	3.64347295
0.50499733	3.64263371
0.50484474	3.64202335
0.50484474	3.64141299
0.504921035	3.64087892
0.50484474	3.64042115
0.504692149	3.63996338
0.504921035	3.63950561
0.50484474	3.63927672
0.504921035	3.63897154
0.504921035	3.63866636
0.504921035	3.63828489
0.50499733	3.63782712
0.505073625	3.63736934
0.50484474	3.63683528
0.504921035	3.63630121
0.504921035	3.63584344
0.504921035	3.63553826
0.505073625	3.63515679
0.50499733	3.63485161
0.50484474	3.63454643
0.50499733	3.63424125
0.50499733	3.63385977
0.50484474	3.63370718
0	3.64873732
0	3.71396963
0	3.71595331
0	3.71686885
0	3.71732662
0	3.7176318
0	3.71801328
0	3.71816587
0	3.71831846
0	3.71839475
0	3.71869993
0	3.71877623
0	3.71892882
0	3.71908141
0	3.7191577
0	3.7191577
0	3.71931029
0	3.71938659
0	3.71938659
0	3.71953918
0	3.71953918
0	3.71961547
0	3.71984436
0	3.71992065
0	3.71992065
0	3.71984436
0	3.71999695
0	3.71999695
0	3.72014954
0	3.71999695
0	3.72022583
0	3.72022583
0	3.72022583
0	3.72030213
0	3.72030213
0	3.72030213
0	3.72037842
0	3.72030213
0	3.72037842
0	3.72037842
0	3.72045472
0	3.72053101
0	3.72037842
0	3.72060731
0	3.72053101
0	3.72060731
0	3.72053101
0	3.72060731
0	3.72060731
0	3.7206836
0	3.7207599
0	3.7206836
0	3.7207599
0	3.72083619
0	3.7207599
0	3.72083619
0	3.72083619
0	3.72083619
0	3.72083619
0	3.72083619
0	3.72091249
0	3.7207599
0	3.72083619
0	3.72083619
0	3.72091249
0	3.72098878
0	3.72106508
0	3.72098878
0	3.72091249
0	3.72098878
0	3.72106508
0	3.72098878
0	3.72106508
0	3.72114137
0	3.72106508
0	3.72114137
0	3.72121767
0	3.72106508
0	3.72114137
0	3.72114137
0	3.72114137
0	3.72114137
0	3.72114137
0	3.72121767
0	3.72121767
0	3.72114137
7.62951E-05	3.72121767
0	3.72137026
0	3.72129397
0	3.72129397
0	3.72129397
0	3.72129397
0	3.72144656
0	3.72129397
0	3.72129397
0	3.72137026
0	3.72137026
0	3.72144656
0	3.72137026
0	3.72137026
0	3.72137026
0	3.72144656
0	3.72144656
0	3.72137026
0	3.72144656
0	3.72152285
0	3.72152285
0	3.72152285
0	3.72144656
0	3.72144656
0	3.72152285
0	3.72159915
0	3.72152285
0	3.72152285
0	3.72152285
0	3.72152285
0	3.72159915
0	3.72167544
0	3.72152285
0	3.72159915
0	3.72167544
0	3.72167544
2.525291829	3.59945068
2.525597009	3.58518349
2.524452583	3.57366293
2.524605173	3.56397345
2.524452583	3.55573358
2.524986648	3.54818036
2.524452583	3.54192416
2.524605173	3.53597314
2.523765927	3.53078508
2.524376288	3.49889372
2.524528878	3.47997253
2.524452583	3.47058824
2.524528878	3.46532387
2.524528878	3.46234836
2.524376288	3.46013581
2.524452583	3.4586099
2.524605173	3.45738918
2.524452583	3.45639734
2.524147402	3.45632105
2.524376288	3.44991226
2.524452583	3.44556344
2.524528878	3.44258793
2.524605173	3.43984131
2.524528878	3.43739986
2.524528878	3.4351873
2.524452583	3.43320363
2.524528878	3.43144884
2.524452583	3.42961776
0	3.50217441
0	3.71679255
0	3.71847105
0	3.71900511
0	3.71938659
0	3.71938659
0	3.71953918
0	3.71969177
0	3.71961547
0	3.71969177
0	3.71984436
0	3.71992065
0	3.71984436
0	3.71984436
0	3.71999695
0	3.71999695
0	3.71992065
0	3.71999695
0	3.72007324
0	3.72014954
0	3.72007324
0	3.72014954
0	3.72014954
0	3.72030213
0	3.72022583
0	3.72014954
0	3.72014954
0	3.72030213
0	3.72022583
0	3.72022583
0	3.72022583
0	3.72030213
0	3.72030213
7.62951E-05	3.72037842
0	3.72030213
0	3.72037842
0	3.72037842
0	3.72045472
0	3.72045472
7.62951E-05	3.72045472
0	3.72045472
0	3.72045472
0	3.72053101
0	3.72045472
0	3.72060731
0	3.72053101
0	3.72060731
0	3.7206836
0	3.72053101
0	3.72060731
7.62951E-05	3.72053101
0	3.7206836
0	3.72060731
0	3.72053101
0	3.72060731
0	3.72060731
0	3.72060731
0	3.72060731
0	3.72060731
0	3.7207599
0	3.7206836
0.506370642	3.69283589
0.50484474	3.64721141
0.504768444	3.64415961
0.50499733	3.64194705
0.504921035	3.64011597
0.504921035	3.63881895
0.50484474	3.63759823
0.504692149	3.63660639
0.50499733	3.63576715
0.504921035	3.63515679
0.505073625	3.63462272
0.504921035	3.63401236
0.505073625	3.63355459
0.504921035	3.63294423
